business_age_months,qris_volume_monthly,qris_active_days,ecommerce_rating,pln_delay_days,pdam_bill_avg,pdam_late_payments,pln_delay_days_isna,ecommerce_rating_isna,pdam_bill_avg_isna,pdam_late_payments_isna,business_category_fnb,business_category_jasa,business_category_retail,qris_active_ratio,pln_delay_ratio,volume_to_age_ratio,chronic_pln_delay,has_both_utilities
0.8739495798319328,0.9700876152384468,0.8064516129032258,0.525,0.0,0.9772174491230188,0.0,0,0,0,0,0,0,0,0.8064516129032258,0.0,0.009223607829802352,0,1
0.10084033613445378,0.128743098818219,0.6774193548387096,0.375,0.0,0.9975330658001214,0.0,1,0,0,0,0,0,0,0.6774193548387096,0.0,0.0026456363258827425,0,0
0.42857142857142855,0.9157013758203107,0.3548387096774194,0.475,0.0,0.9113774813321169,0.0,0,0,0,0,1,0,0,0.3548387096774193,0.0,0.015179687970614425,0,1
0.2184873949579832,0.6468188440310363,0.9032258064516129,0.725,0.0,0.9736338463382221,0.0,0,0,0,1,1,0,0,0.9032258064516129,0.0,0.010158265971632807,0,1
0.37815126050420167,0.61460118160397,0.5161290322580645,0.175,0.0,0.9491347333343456,0.5,0,0,0,0,1,0,0,0.5161290322580645,0.0,0.005164272243420008,0,1
0.4117647058823529,0.6399747741805739,0.5483870967741935,0.8,0.06666666666666667,0.9749682785357688,1.0,0,0,0,0,1,0,0,0.5483870967741935,0.0013333333333333333,0.005249522104252683,0,1
0.5630252100840336,0.9196042168306016,0.5806451612903225,0.5,0.0,0.9364151815463143,0.5,0,1,0,0,1,0,0,0.5806451612903225,0.0,0.011743458898896319,0,1
0.680672268907563,0.9828472943259015,0.7419354838709677,0.4,0.0,0.9388128802071372,1.0,0,0,0,0,0,0,0,0.7419354838709677,0.0,0.012481154728965285,0,1
0.42857142857142855,0.9287419427611261,0.6451612903225806,0.625,0.06666666666666667,0.9297656563137104,0.0,0,0,0,0,0,0,1,0.6451612903225805,0.001282051282051282,0.015983479918736696,0,1
0.6386554621848739,0.4295130652450716,0.22580645161290322,0.15000000000000002,0.06666666666666667,0.8561958638427402,0.25,0,0,0,0,1,0,0,0.22580645161290322,0.0008658008658008658,0.0013600915548444064,0,1
0.8067226890756303,0.7454652077004584,0.8709677419354839,0.925,0.06666666666666667,0.9054360091659779,0.25,0,0,0,0,1,0,0,0.8709677419354838,0.0006872852233676975,0.00404419354819279,0,1
0.0,0.8925524737636654,0.8387096774193548,0.025000000000000022,0.0,0.9538782826560936,0.0,1,0,0,0,1,0,0,0.8387096774193548,0.0,0.7299999256902783,0,0
0.4369747899159664,0.9368865697132045,0.4838709677419355,0.55,0.06666666666666667,0.9931212424584668,0.75,0,0,0,0,0,0,1,0.48387096774193544,0.0012578616352201257,0.016191609138134666,0,1
0.7899159663865546,0.5666906339281925,0.0967741935483871,0.475,0.0,0.0,0.0,0,0,1,0,0,0,0,0.0967741935483871,0.0,0.0019585434123867602,0,0
0.36134453781512604,0.9679370507363356,0.3225806451612903,0.30000000000000004,0.0,0.9695066443666164,0.25,0,0,0,0,1,0,0,0.32258064516129026,0.0,0.022089268936003652,0,1
0.08403361344537814,0.5170144869534021,0.8064516129032258,0.25,0.06666666666666667,0.0,0.0,0,0,1,0,0,0,0,0.8064516129032258,0.006060606060606061,0.015104520434548218,0,0
0.19327731092436973,0.7871344720672373,0.5161290322580645,0.375,0.06666666666666667,0.0,0.5,0,0,1,0,0,1,0,0.5161290322580645,0.0027777777777777775,0.019958361361667287,0,0
0.05042016806722689,0.7223752487619239,0.25806451612903225,0.95,0.0,0.9845738269831376,0.5,0,0,0,0,0,1,0,0.25806451612903225,0.0,0.05344630837755005,0,1
0.26050420168067223,0.9415573173880101,0.6774193548387096,0.5,0.0,0.966212782740777,0.0,0,0,0,0,0,1,0,0.6774193548387096,0.0,0.02744340688128355,0,1
0.2689075630252101,0.8355899024959483,0.6451612903225806,0.5,0.0,0.9786554950915277,0.0,0,1,0,0,0,0,1,0.6451612903225805,0.0,0.01751841803840922,0,1
0.8991596638655461,0.9455256661338498,0.0,0.5,0.5,0.8838458222082755,0.0,0,0,0,0,1,0,0,0.0,0.004629629629629629,0.008124119300898241,1,1
0.907563025210084,0.6987873471998172,0.22580645161290322,0.875,0.0,0.9244166618052099,0.0,0,0,0,0,0,0,0,0.22580645161290322,0.0,0.002949100748945781,0,1
0.9159663865546218,0.5765252084820767,0.6774193548387096,0.42500000000000004,0.0,0.9608336673080774,0.25,1,0,0,0,0,1,0,0.6774193548387096,0.0,0.0017380471337827337,0,0
0.9411764705882353,0.438102039814269,0.4193548387096774,0.525,0.16666666666666666,0.9289349576160733,0.0,0,0,0,0,0,0,1,0.4193548387096774,0.0014749262536873156,0.000901667153450754,0,1
0.6134453781512604,0.5360813076630051,0.9354838709677419,0.5,0.06666666666666667,0.0,0.0,0,0,1,0,0,0,1,0.9354838709677419,0.0009009009009009009,0.002257560284987251,0,0
0.7058823529411764,0.9103037519413166,0.9354838709677419,0.25,0.0,0.9036966965512178,0.0,0,0,0,0,1,0,0,0.9354838709677419,0.0,0.009015466304578862,0,1
0.8571428571428571,0.9383751358803418,0.5483870967741935,0.475,0.0,0.9188354967169189,0.0,0,0,0,1,0,0,1,0.5483870967741935,0.0,0.008287494902246994,0,1
0.9411764705882353,0.9834617662164509,0.6451612903225806,0.09999999999999998,0.16666666666666666,0.9923805911356218,0.5,0,0,0,0,0,0,1,0.6451612903225805,0.0014749262536873156,0.009026506876351533,0,1
0.6554621848739496,0.7754479507686116,0.6129032258064516,0.7,0.16666666666666666,0.8414013219994371,0.0,0,0,0,0,0,0,1,0.6129032258064515,0.0021097046413502112,0.005656162798327991,0,1
0.15966386554621848,0.8870515718118459,0.3870967741935484,0.65,0.16666666666666666,0.9173089630086046,0.75,0,0,0,0,0,1,0,0.3870967741935484,0.008333333333333333,0.03554082577915223,0,1
0.24369747899159663,0.9530335701193269,0.3870967741935484,0.95,0.06666666666666667,0.8994478452035232,0.0,0,0,0,0,1,0,0,0.3870967741935484,0.0022222222222222222,0.030638100940967822,0,1
0.7983193277310924,0.4496930690418228,1.0,0.025000000000000022,0.06666666666666667,0.98905342798466,0.0,0,0,0,0,0,0,1,1.0,0.0006944444444444444,0.0011550454252112154,0,1
0.8907563025210083,0.7848896073335401,0.29032258064516125,0.5,0.0,0.0,0.25,0,1,1,0,1,0,0,0.29032258064516125,0.0,0.004288068752956733,0,0
0.10084033613445378,0.9628375004465304,0.3225806451612903,0.15000000000000002,0.06666666666666667,0.9961889703532406,1.0,0,0,0,0,0,1,0,0.32258064516129026,0.005128205128205128,0.07373377671424794,0,1
0.05042016806722689,0.9296752419441296,0.45161290322580644,0.35,1.0,0.8525173093264221,0.0,0,0,0,0,0,0,1,0.45161290322580644,0.14285714285714285,0.1204091225282975,1,1
0.8991596638655461,0.7952502197355593,0.06451612903225806,0.0,0.06666666666666667,0.986137694031598,0.75,0,0,0,0,0,0,0,0.06451612903225806,0.0006172839506172839,0.004430017877018733,0,1
0.05042016806722689,0.5236669998516432,0.0967741935483871,0.675,0.0,0.9348271999931932,0.25,1,0,0,0,1,0,0,0.0967741935483871,0.0,0.024478706120228358,0,0
0.7058823529411764,0.9044297401261141,0.06451612903225806,0.55,0.16666666666666666,0.9793193815673622,0.5,0,0,0,0,0,1,0,0.06451612903225806,0.00196078431372549,0.008806481889015538,0,1
0.7983193277310924,0.30635030058476076,0.8709677419354839,0.825,0.5,0.9232982016175615,0.5,0,0,0,0,0,0,1,0.8709677419354838,0.005208333333333333,0.0005771667690943738,1,1
0.9411764705882353,0.9731197567776229,0.3225806451612903,0.475,0.0,0.9923259777437744,0.0,0,0,0,0,0,0,0,0.32258064516129026,0.0,0.008661305472985244,0,1
0.8991596638655461,0.5448050922647929,0.6451612903225806,0.04999999999999999,0.0,0.8373528970972108,0.25,0,0,0,0,0,0,1,0.6451612903225805,0.0,0.0015445584746200025,0,1
1.0,0.30328063289877827,0.06451612903225806,0.5,0.06666666666666667,0.9414796239443979,0.0,0,1,0,0,0,1,0,0.06451612903225806,0.0005555555555555556,0.0004159528682629785,0,1
0.9663865546218487,0.9360204327313917,1.0,0.875,0.0,0.9204494940478504,0.0,0,0,0,0,0,0,1,1.0,0.0,0.0072682072140292904,0,1
0.42857142857142855,0.6877112786376318,0.0,0.575,0.0,0.9143540209910475,0.25,0,0,0,0,0,0,0,0.0,0.0,0.00611348077371644,0,1
0.48739495798319327,0.8768284658010148,0.12903225806451613,0.5,0.0,0.9904805212092943,0.0,0,1,0,0,1,0,0,0.12903225806451613,0.0,0.011446241802304533,0,1
0.10084033613445378,0.6801374360588013,0.0,0.7,1.0,0.8906532599319208,0.0,0,0,0,0,1,0,0,0.0,0.07692307692307691,0.0242948245599598,1,1
0.9411764705882353,0.46618576155949976,0.5161290322580645,0.5,0.16666666666666666,0.8592529851671938,0.25,0,1,0,0,0,0,1,0.5161290322580645,0.0014749262536873156,0.0010285719022752895,0,1
0.01680672268907563,0.9115863233681778,0.5806451612903225,0.5,0.0,0.9318036306852859,0.0,0,1,0,0,0,0,0,0.5806451612903225,0.0,0.26200276431015895,0,1
0.7394957983193277,0.8815676997280453,0.3870967741935484,0.30000000000000004,0.16666666666666666,0.8924119615530511,0.5,0,0,0,0,0,0,0,0.3870967741935484,0.0018726591760299626,0.007667415561667692,0,1
0.21008403361344538,0.5423707981995176,0.8064516129032258,0.6,0.0,0.9676744683685515,0.5,0,0,0,0,0,0,0,0.8064516129032258,0.0,0.006953717181445639,0,1
0.15966386554621848,0.5243828618262731,0.9032258064516129,0.25,0.0,0.9149255719370805,1.0,0,0,0,0,1,0,0,0.9032258064516129,0.0,0.008466809889646015,0,1
0.01680672268907563,0.7737889899610741,0.6774193548387096,0.625,0.06666666666666667,0.9220580048160805,0.25,0,0,0,0,1,0,0,0.6774193548387096,0.02222222222222222,0.1528193625979024,0,1
0.907563025210084,0.8790610184572185,0.7419354838709677,0.525,0.16666666666666666,0.9817616379481275,0.25,0,0,0,0,1,0,0,0.7419354838709677,0.0015290519877675841,0.006162717362667057,0,1
0.9747899159663865,0.742276218826929,0.06451612903225806,0.125,0.0,0.9987874367858202,0.0,0,0,0,0,0,1,0,0.06451612903225806,0.0,0.003276518795223722,0,1
0.8823529411764706,0.8722394814045402,0.4193548387096774,0.07500000000000001,0.06666666666666667,0.9649614546685511,0.0,0,0,0,0,0,0,0,0.4193548387096774,0.0006289308176100629,0.00617064757576851,0,1
0.1092436974789916,0.8858386380142922,0.6451612903225806,0.07500000000000001,0.06666666666666667,0.9723238762209692,0.0,0,0,0,0,0,0,0,0.6451612903225805,0.0047619047619047615,0.05061355346715543,0,1
